Fruit,Stem,Flower,Leaf,Label
,,60875.0,,721
,,11770.0,20370.0,271
11125.0,13390.0,13165.0,16084.0,17
,,64456.0,30299.0,89
14937.0,37953.0,,5544.0,299
,,12158.0,38477.0,416
53159.0,,14280.0,62210.0,615
,,,7380.0,853
,,15978.0,,544
36011.0,,30371.0,57923.0,372
,,25702.0,,358
,,30646.0,66958.0,182
,,60163.0,,469
,,,54035.0,680
,,9768.0,36897.0,365
,,5115.0,38340.0,204
,,45043.0,,221
15486.0,35310.0,25129.0,44478.0,44
,,8045.0,56436.0,405
4410.0,,17558.0,59498.0,20
,,64971.0,,772
,,66099.0,,822
56762.0,,59325.0,50568.0,142
,,15291.0,,774
,,36675.0,54654.0,771
,,,12572.0,815
1977.0,43369.0,,43997.0,334
31963.0,58627.0,21176.0,22429.0,8
59319.0,,32155.0,44252.0,124
,49956.0,25440.0,67524.0,403
5271.0,,12568.0,,836
65273.0,316.0,29734.0,32405.0,51
,,57720.0,28674.0,438
,,51494.0,7361.0,29
,,32629.0,11620.0,147
,,64495.0,64900.0,106
17499.0,,19214.0,15253.0,93
,,47334.0,,720
48686.0,21739.0,13317.0,4799.0,11
,,13999.0,,594
,,45931.0,,490
,,59823.0,,462
,,62323.0,,336
22636.0,,27682.0,54191.0,100
,,14745.0,18399.0,635
,,5411.0,67762.0,185
,,44837.0,42847.0,57
,,61343.0,,603
40713.0,,20748.0,28008.0,52
,,45708.0,,399
,,26482.0,38681.0,786
25313.0,,22095.0,,206
8389.0,,50802.0,36969.0,7
,,37156.0,,917
24583.0,11662.0,59130.0,64711.0,19
,,11330.0,,520
,,29392.0,47960.0,13
,,43155.0,,261
61634.0,21571.0,11710.0,2288.0,82
,30187.0,53336.0,21104.0,36
,,13494.0,23238.0,303
65028.0,,65507.0,27413.0,328
,,49128.0,23376.0,386
,,67718.0,12446.0,29
,,45368.0,,489
20498.0,13770.0,17943.0,35698.0,79
27315.0,27059.0,41792.0,37693.0,79
15232.0,47342.0,47037.0,1804.0,71
,,40343.0,22542.0,112
,,25833.0,,455
,,59288.0,,761
,,55844.0,,657
,41379.0,33707.0,31243.0,81
43707.0,19918.0,38689.0,44359.0,0
,,6543.0,,883
59687.0,25519.0,41183.0,39022.0,24
57149.0,,16503.0,683.0,265
,,36750.0,,325
,,2364.0,,687
34883.0,2189.0,1226.0,2520.0,42
,,24158.0,14874.0,781
,,15130.0,,464
20705.0,,59964.0,45618.0,97
,,49300.0,31606.0,714
38210.0,,36.0,40750.0,360
,,51990.0,62101.0,193
,,11811.0,43139.0,267
66591.0,,48549.0,,339
,,55502.0,,520
,,66989.0,,857
48174.0,,61729.0,29888.0,77
,,26129.0,4262.0,40
,,56035.0,67101.0,201
9581.0,36963.0,,,344
24331.0,43529.0,50890.0,2639.0,14
34395.0,,61340.0,29601.0,115
,,29095.0,,439
58335.0,,13366.0,,317
,,2243.0,,560
55790.0,12788.0,64276.0,35621.0,33
48656.0,56002.0,,21172.0,130
35256.0,29820.0,64392.0,8017.0,53
,,31120.0,6304.0,506
4621.0,44937.0,65049.0,29295.0,0
,,34720.0,,125
19977.0,,55756.0,27684.0,337
18320.0,30682.0,1651.0,36937.0,114
,,24088.0,,457
54645.0,32162.0,19536.0,44940.0,41
,,51521.0,11226.0,472
27168.0,,3393.0,,164
,,13917.0,312.0,530
33603.0,,52359.0,9756.0,293
,,,12638.0,342
32731.0,51697.0,25254.0,4323.0,59
31711.0,8636.0,48276.0,20961.0,8
,,,30355.0,680
,2301.0,63106.0,14882.0,26
,32398.0,,48534.0,425
43808.0,59523.0,36327.0,67295.0,152
32301.0,,23577.0,5906.0,319
24810.0,,8351.0,66742.0,86
,,59002.0,15872.0,267
,,56656.0,,565
,,51750.0,,294
49692.0,36627.0,5704.0,65740.0,429
42160.0,42519.0,,31600.0,148
15432.0,,59779.0,40841.0,285
25201.0,49744.0,42525.0,35683.0,99
,,42933.0,,783
66253.0,29823.0,32458.0,21637.0,22
,,38794.0,,774
40215.0,35563.0,,30361.0,483
33673.0,16397.0,1179.0,2520.0,42
20552.0,,,,844
,,17293.0,,732
53639.0,,29871.0,,589
,,55858.0,,641
9051.0,,25091.0,,168
,,6771.0,41351.0,39
15655.0,60814.0,40257.0,54600.0,3
55714.0,,50921.0,18805.0,189
,,17538.0,16642.0,271
,,32993.0,35161.0,781
5294.0,,2173.0,55493.0,37
,,,32743.0,458
,,10088.0,19142.0,308
,,52028.0,56427.0,132
32248.0,64592.0,52483.0,43802.0,101
,,,50348.0,342
33371.0,59.0,9966.0,9570.0,22
8026.0,38109.0,46033.0,30510.0,313
,,49907.0,,181
,,48089.0,,534
,,54882.0,60101.0,345
,,43481.0,50808.0,460
,,15750.0,63336.0,102
,,5204.0,,402
22586.0,,,41284.0,473
,,55369.0,,682
,,28264.0,,103
,,18652.0,,75
,,6753.0,41351.0,39
,,3213.0,14260.0,199
50007.0,,30445.0,,164
33063.0,32626.0,5975.0,53032.0,28
53804.0,10141.0,40947.0,19563.0,127
59543.0,,33818.0,,369
52601.0,,,31920.0,499
1757.0,,53155.0,56359.0,98
,,44192.0,60930.0,284
35890.0,,45287.0,36956.0,94
,,38441.0,,892
27168.0,,19645.0,,164
,,13198.0,,765
29514.0,,8622.0,7201.0,243
59961.0,,31226.0,,512
,,23525.0,,925
,,34628.0,57820.0,216
12632.0,,64607.0,27074.0,180
35896.0,,17246.0,24206.0,316
,,43749.0,,718
,,2908.0,,407
66256.0,44713.0,,58134.0,91
,,8739.0,,469
34119.0,,30261.0,3203.0,105
,,,41158.0,458
,,63797.0,,734
57451.0,51630.0,18591.0,59813.0,11
22879.0,,19334.0,14835.0,77
,,11415.0,,859
,,54885.0,,295
46805.0,,40348.0,,321
57335.0,,9472.0,37733.0,77
,,28142.0,39438.0,518
,,48832.0,61582.0,781
,,46148.0,,468
7792.0,,5972.0,,800
54240.0,,10303.0,2312.0,465
,,3559.0,,350
8311.0,,31776.0,57307.0,210
32753.0,,50460.0,11379.0,100
,,47778.0,28929.0,330
,,29021.0,57820.0,216
20943.0,9362.0,37286.0,823.0,47
31772.0,,6650.0,12533.0,77
59397.0,,27686.0,,164
,,51068.0,,929
,,34508.0,,793
40409.0,,,8568.0,346
17456.0,,32466.0,36072.0,30
18928.0,,23725.0,,239
,,62097.0,24046.0,198
,,52519.0,,940
,,56821.0,,75
,,1220.0,,212
,,47550.0,,75
,,64534.0,,918
40215.0,43370.0,,19181.0,483
,,11061.0,,712
47375.0,,31092.0,,589
,,14594.0,,813
,,42881.0,31517.0,193
18932.0,,66407.0,,304
,,1724.0,,389
,,46295.0,,535
9042.0,,27721.0,22657.0,229
,,30873.0,,249
24065.0,11957.0,,35737.0,483
,,12065.0,,459
,,81.0,,421
16029.0,30667.0,10085.0,14907.0,4
,,5443.0,25568.0,454
,,52720.0,28731.0,423
,,26065.0,2709.0,472
,,56256.0,,489
32641.0,11489.0,21482.0,5082.0,47
,,27786.0,,385
,,4079.0,1491.0,29
35032.0,,44481.0,,288
46667.0,58138.0,53463.0,48216.0,47
,,34306.0,15638.0,591
,,45227.0,13557.0,102
5080.0,39629.0,26249.0,35165.0,0
,,60591.0,,294
47337.0,,10129.0,,297
17883.0,,61531.0,,550
31262.0,,121.0,17133.0,68
,,12726.0,56747.0,215
54888.0,37144.0,51118.0,50524.0,58
,,561.0,,914
,,19125.0,9671.0,120
,,46098.0,,681
,,39007.0,,213
37403.0,37525.0,,13478.0,228
25103.0,30376.0,64244.0,62355.0,186
38805.0,,40995.0,49407.0,256
59204.0,63030.0,22054.0,57068.0,22
,,25781.0,64655.0,628
,,4211.0,,526
,,27768.0,26258.0,144
,,63054.0,,772
,,54489.0,,857
,,60560.0,,125
,,47403.0,,323
26247.0,,42643.0,4069.0,94
,,38106.0,,75
18489.0,,37660.0,,611
,,27434.0,,698
,,29259.0,,584
,,20796.0,,866
,,31446.0,6231.0,104
,,57713.0,,719
,4479.0,24012.0,24399.0,333
24583.0,60644.0,60201.0,2891.0,19
,,55236.0,44488.0,135
7112.0,45704.0,,39058.0,27
,,47909.0,,521
,,4015.0,51444.0,244
,,11375.0,67154.0,670
44786.0,29499.0,,35795.0,18
56182.0,,51942.0,,297
,,54068.0,,841
,,67712.0,,557
,,42089.0,,536
15345.0,5059.0,496.0,35080.0,28
,,40092.0,,455
,,17630.0,,226
,,17208.0,,838
,,65483.0,17055.0,446
,,56914.0,,510
,,67272.0,,832
,,63325.0,,493
,,19058.0,,75
,27753.0,5699.0,1785.0,26
,,4515.0,,402
19426.0,29110.0,60173.0,25251.0,24
,,56525.0,,556
,,868.0,,213
33621.0,11443.0,57601.0,50663.0,33
34203.0,,46616.0,,270
,,62348.0,47188.0,215
,,60099.0,,830
14715.0,,19176.0,13582.0,139
,,40143.0,59610.0,665
,,11785.0,,543
,,62080.0,,109
,,21948.0,,181
64942.0,44800.0,16478.0,38502.0,114
52654.0,46205.0,4576.0,21516.0,17
,,19062.0,34660.0,63
,,58514.0,,116
,,39245.0,,825
,,1102.0,18014.0,676
,,49694.0,,444
,,47390.0,,709
55303.0,36489.0,1961.0,12707.0,33
,,59451.0,29757.0,191
881.0,59274.0,,58134.0,91
54821.0,,47753.0,,512
,,29430.0,,671
62986.0,,45377.0,,339
43530.0,,62853.0,,297
,,53413.0,,212
44622.0,49744.0,38209.0,38784.0,99
,,4133.0,24554.0,112
17129.0,32207.0,39489.0,43811.0,60
50193.0,51267.0,7126.0,9962.0,257
,,55780.0,,381
,,24608.0,,552
,,18507.0,,696
,,22205.0,,336
,,7322.0,28296.0,172
,,60907.0,40974.0,388
32525.0,9625.0,14203.0,4177.0,10
,,21714.0,,219
,,42813.0,,641
,,27193.0,21490.0,244
380.0,45362.0,,44117.0,55
,,48203.0,,810
42324.0,11852.0,25997.0,45141.0,67
,,62129.0,,75
,,6219.0,,407
,,19739.0,1595.0,157
,,880.0,4586.0,754
,,62684.0,,950
,,37630.0,,656
,,7671.0,,401
,,37248.0,,645
34355.0,,18445.0,,164
38505.0,,64074.0,58953.0,196
9225.0,,51524.0,20559.0,84
,,,53119.0,471
,,1055.0,24832.0,251
59163.0,60111.0,,19435.0,27
,,13776.0,26784.0,136
9981.0,30780.0,26623.0,45885.0,70
,,41526.0,,307
,,32045.0,,181
4329.0,,37569.0,65498.0,396
,,27539.0,2006.0,40
,,39098.0,,531
58322.0,,44247.0,59498.0,20
30069.0,32337.0,53965.0,48890.0,101
54253.0,8013.0,32336.0,58108.0,6
57666.0,,12473.0,57498.0,98
65058.0,,7466.0,50529.0,432
,44234.0,,16548.0,370
,,22176.0,,780
,,4154.0,,637
,,2817.0,,280
,,38311.0,,357
,,12087.0,45130.0,13
17456.0,,48310.0,65339.0,30
42834.0,,58363.0,42419.0,466
12949.0,64324.0,26660.0,66182.0,61
,,22442.0,,595
,,42248.0,,931
,,67458.0,,364
,,45247.0,,600
,,33304.0,,825
50543.0,,62304.0,,339
10648.0,41541.0,,60945.0,148
,,66089.0,24554.0,112
26828.0,,19658.0,22989.0,105
,,11873.0,,368
30767.0,56725.0,,9401.0,27
,,10735.0,,619
,,65804.0,,261
,,66877.0,,912
,,,48598.0,458
,,,63554.0,569
,,,41603.0,908
14920.0,21523.0,22503.0,51241.0,9
,,55229.0,,377
,,38911.0,,75
,,23842.0,1491.0,29
,,66694.0,,368
,,61728.0,,443
26094.0,53545.0,,8046.0,128
,40820.0,43478.0,56670.0,329
,,59314.0,,742
,,30944.0,,950
,,4297.0,45531.0,388
,,12925.0,43558.0,275
,,16794.0,,294
45768.0,49266.0,,32972.0,85
,,64092.0,64367.0,163
52021.0,,35648.0,8643.0,140
,,11672.0,,469
33287.0,13328.0,,10792.0,55
,20027.0,6398.0,62693.0,81
,,58678.0,,414
61457.0,,48356.0,19845.0,140
,,7036.0,,457
,,6656.0,,560
,,42361.0,,290
31081.0,32820.0,46878.0,6206.0,137
,,53513.0,,277
66813.0,8013.0,11068.0,18580.0,6
,,49979.0,2558.0,272
,,13857.0,,116
,,,51240.0,900
12025.0,,54451.0,,512
28138.0,49944.0,8175.0,50273.0,69
62639.0,,7681.0,,188
,,30963.0,54198.0,365
,,12841.0,4537.0,199
,,28526.0,,553
,,52646.0,40974.0,388
,,58403.0,32980.0,271
,,22142.0,50927.0,205
11125.0,22667.0,24404.0,53875.0,17
,,45747.0,,702
53498.0,55256.0,,57441.0,91
19915.0,12502.0,,18777.0,227
,,55992.0,44845.0,162
67693.0,,4083.0,,234
,,37458.0,23213.0,245
,,30558.0,,789
62948.0,,3992.0,11462.0,341
,61445.0,24793.0,51215.0,96
,,40568.0,,444
,,48402.0,,452
17168.0,26697.0,12395.0,47386.0,99
,,44061.0,,274
36832.0,49341.0,,7765.0,55
50645.0,60644.0,66630.0,18345.0,19
,,43346.0,,109
,,63057.0,11322.0,90
,,48154.0,,644
,21989.0,53166.0,15630.0,236
21103.0,2958.0,21208.0,45764.0,16
51369.0,4945.0,32959.0,50598.0,16
,,27756.0,46693.0,112
,,67359.0,,594
15641.0,37851.0,,,344
,,45319.0,,109
15375.0,49744.0,49028.0,2938.0,99
,,60971.0,24389.0,205
35833.0,,1907.0,39561.0,316
7536.0,,24519.0,66781.0,189
,,33477.0,,807
,31082.0,49176.0,29965.0,64
,,42868.0,54542.0,384
,,64219.0,,380
,,47520.0,,538
49785.0,4726.0,14628.0,61794.0,48
,,61825.0,,502
,,9270.0,3281.0,275
,,33246.0,,729
,,64530.0,,76
,,40875.0,,181
,,12667.0,,444
,,58264.0,,167
24419.0,65417.0,6504.0,22552.0,38
,,38853.0,55845.0,292
,,63591.0,,167
62951.0,,24923.0,,648
,,56023.0,,634
,,54804.0,2320.0,659
15154.0,,25968.0,,431
,,,40962.0,342
,,33681.0,38213.0,135
46985.0,,44758.0,42048.0,37
,,109.0,,848
,,31500.0,,554
,,9371.0,,261
,,46947.0,,350
,,46369.0,,887
18149.0,,8437.0,27980.0,243
,,28224.0,,171
,,59617.0,5179.0,143
,,38050.0,,644
,,11013.0,,708
,,35853.0,,821
56224.0,27028.0,34575.0,62264.0,25
,,41171.0,,885
,,15853.0,57868.0,151
,,10978.0,,630
,,40597.0,,291
,,33894.0,,557
37698.0,13942.0,19404.0,59500.0,119
,,54652.0,,621
,,56673.0,29306.0,598
,,,60535.0,853
49535.0,,29532.0,,480
,,2222.0,,273
64718.0,,37569.0,34584.0,396
,,,13583.0,470
,,61366.0,42213.0,39
,,25919.0,46659.0,332
,,53686.0,11482.0,387
,,11719.0,,75
,,64117.0,,167
22293.0,46684.0,23194.0,18345.0,19
,,29281.0,16239.0,112
52585.0,,52785.0,,467
,,28670.0,,538
,48936.0,50860.0,62693.0,81
,,54531.0,,751
,,27879.0,42787.0,735
,,13916.0,,393
,,37581.0,64143.0,347
,62044.0,11439.0,7791.0,74
,,23607.0,,552
59338.0,,40432.0,49407.0,256
,,33172.0,,871
23464.0,28119.0,64150.0,51153.0,101
,,29420.0,11584.0,771
,,21498.0,43523.0,244
,,56713.0,,266
,,65177.0,40606.0,460
,,29960.0,,197
,,45556.0,16652.0,524
,,56076.0,,861
58844.0,36507.0,31465.0,31071.0,58
,,9896.0,,463
20118.0,56066.0,59991.0,43296.0,44
47392.0,28617.0,9849.0,44985.0,24
61694.0,344.0,20230.0,36060.0,34
15788.0,36077.0,,57880.0,134
,,5794.0,,362
30229.0,,6059.0,41747.0,124
,,51814.0,,113
,,23628.0,20949.0,635
54172.0,6519.0,57938.0,11011.0,3
,,43180.0,,785
,,13047.0,,835
56335.0,50224.0,,24300.0,227
,,34196.0,,736
,,,62916.0,326
,,39455.0,,829
,,39689.0,43198.0,118
,,58453.0,,756
,,61043.0,2480.0,143
48814.0,57507.0,35761.0,65918.0,49
64483.0,,8378.0,16506.0,180
30447.0,,15971.0,,431
,,48529.0,27651.0,308
20636.0,3800.0,,46363.0,55
,,23208.0,6910.0,659
,,49148.0,,350
,,24354.0,,555
,20027.0,29500.0,51704.0,81
,27932.0,15415.0,32623.0,74
36761.0,22492.0,457.0,9332.0,200
,,1642.0,33856.0,244
45277.0,14717.0,45739.0,22108.0,186
32831.0,30092.0,55431.0,46141.0,4
,,32859.0,,357
,19257.0,56488.0,41737.0,269
62252.0,,49829.0,,288
56795.0,,63514.0,57963.0,449
,,57104.0,,857
,,20191.0,,808
,,63842.0,39582.0,203
2932.0,41080.0,40512.0,10446.0,6
,,16873.0,40083.0,177
9812.0,18672.0,23580.0,12836.0,43
,,49538.0,,597
,,18226.0,1528.0,63
,,,10549.0,326
51331.0,32987.0,,26001.0,504
,,21474.0,21713.0,262
,,17668.0,10713.0,242
40781.0,,10331.0,54676.0,68
,,22620.0,,553
,,46376.0,,646
,,13364.0,,877
9780.0,,22680.0,,239
2966.0,31662.0,48090.0,14959.0,10
,,5235.0,,277
,,23191.0,,294
,,49859.0,,110
35475.0,23201.0,13143.0,4542.0,1
15369.0,,1068.0,,686
,,44813.0,,915
10273.0,,62969.0,,340
,,54759.0,36970.0,327
,,4360.0,,448
6606.0,,60664.0,49021.0,94
26941.0,,5870.0,54838.0,319
,,59000.0,41351.0,39
,,46379.0,,402
,,18935.0,,366
,,60316.0,,331
,31638.0,53007.0,44553.0,26
47375.0,,60209.0,,589
359.0,,4534.0,8448.0,126
8538.0,,51975.0,,188
46525.0,34061.0,29940.0,21252.0,117
52507.0,,51058.0,,223
,,45260.0,,748
179.0,,2797.0,,836
21726.0,52015.0,9202.0,10582.0,6
,,29382.0,,903
,,8691.0,,792
13483.0,,66396.0,60532.0,108
,,,66207.0,722
34206.0,19064.0,45216.0,42389.0,51
,,9066.0,4355.0,118
917.0,,11758.0,2585.0,285
,,30606.0,,621
51792.0,,17202.0,42591.0,372
17215.0,45036.0,53473.0,27447.0,0
7401.0,22723.0,25389.0,59631.0,165
,,460.0,,870
50193.0,51764.0,18706.0,16964.0,257
,,47989.0,,249
,,5132.0,,704
,49875.0,5306.0,34309.0,36
,,66938.0,,688
,,18322.0,,576
,,13078.0,,190
,,65576.0,,290
55228.0,,43969.0,3390.0,449
,,44121.0,,830
,,8727.0,57868.0,151
19977.0,,1772.0,6461.0,337
,,6978.0,,110
,,59978.0,,616
,,29800.0,12150.0,153
,,26353.0,,498
,49011.0,31605.0,63217.0,74
,,,9866.0,582
,,61128.0,,861
,,57878.0,,554
49506.0,,46746.0,,508
1329.0,,47328.0,,528
8781.0,,10181.0,,348
,,61748.0,,356
,,17832.0,,719
,,65173.0,,351
14234.0,7137.0,,39378.0,299
21952.0,61786.0,39309.0,43503.0,14
,,40927.0,,587
,,25739.0,54329.0,102
33631.0,719.0,34453.0,62003.0,22
,,22010.0,,494
,,67121.0,,749
,48021.0,50962.0,49665.0,333
,,40703.0,13154.0,292
47217.0,20933.0,47618.0,7936.0,60
,,30233.0,30751.0,120
17002.0,42876.0,15437.0,43773.0,241
,,10369.0,2320.0,659
4448.0,,970.0,,673
,,62405.0,,856
,,38563.0,,538
58067.0,39247.0,18753.0,47278.0,2
8617.0,,36052.0,23189.0,209
23379.0,,6573.0,45231.0,139
19471.0,,57296.0,26487.0,108
27728.0,,13835.0,56117.0,293
,,,51907.0,376
11014.0,,20281.0,38641.0,338
,,58592.0,23296.0,90
50201.0,,4771.0,,234
19817.0,,20247.0,34805.0,183
36011.0,,34014.0,422.0,372
16768.0,10141.0,14631.0,62382.0,127
,,34245.0,57517.0,89
,,43304.0,,409
1166.0,40531.0,,,625
,,15955.0,53688.0,472
4201.0,54255.0,38598.0,7027.0,4
,,,66513.0,458
19916.0,,34506.0,313.0,406
1559.0,13521.0,65684.0,51838.0,46
,,66473.0,,212
46646.0,,16856.0,,731
,,60923.0,66122.0,162
25008.0,51277.0,54586.0,27330.0,50
,,51928.0,,734
,,13782.0,14866.0,248
,,7164.0,,75
48273.0,,28830.0,,223
,,56387.0,,113
62862.0,,27738.0,5233.0,300
21952.0,37112.0,30900.0,24212.0,14
,,25496.0,,757
,,6812.0,,574
,,42855.0,,936
,,59266.0,,231
,,14462.0,13319.0,90
,,3135.0,54534.0,63
,,59768.0,,817
,,61828.0,,75
,30187.0,32537.0,1398.0,36
,,59725.0,53189.0,305
31599.0,,26176.0,17173.0,37
,,49951.0,63431.0,245
29475.0,8047.0,2274.0,46580.0,152
1370.0,487.0,13893.0,2614.0,15
,,51544.0,,434
,,54849.0,,719
36623.0,58506.0,,20857.0,227
35102.0,52473.0,19807.0,10053.0,253
17434.0,,57982.0,56359.0,98
,,56816.0,,439
35559.0,,45317.0,,436
,,27595.0,,780
12090.0,29493.0,20969.0,43550.0,6
,,21200.0,,468
,,8190.0,,295
,,55108.0,43167.0,158
58319.0,,,,775
,,45195.0,23276.0,524
,,58466.0,,677
44108.0,14116.0,23895.0,66007.0,0
,,59428.0,,744
,,58583.0,56541.0,382
37103.0,,20843.0,36337.0,93
,,29659.0,,476
,,105.0,23601.0,193
38912.0,,40460.0,9594.0,150
,,43396.0,,362
10573.0,51267.0,18706.0,21214.0,257
32473.0,8845.0,39158.0,8429.0,3
,10548.0,25406.0,32217.0,269
,,38349.0,,350
62282.0,32236.0,17487.0,61296.0,28
30434.0,,,,863
,,44296.0,,864
,,22957.0,,882
,6207.0,38926.0,1400.0,312
,,2224.0,16594.0,194
34866.0,54045.0,40512.0,36130.0,6
,,61497.0,,592
,,4629.0,,221
,,28305.0,,744
39618.0,37247.0,51885.0,38219.0,145
61457.0,,28082.0,19845.0,140
,,61663.0,,909
,3223.0,,42828.0,370
,,26855.0,,76
,,26387.0,,116
10662.0,6832.0,700.0,21640.0,2
,11901.0,61536.0,19910.0,220
,,56906.0,52171.0,39
,,2574.0,28770.0,174
,,41324.0,31171.0,104
,,35412.0,10758.0,172
45785.0,6736.0,35098.0,36740.0,73
,,27784.0,,704
,,26013.0,,773
,,56641.0,,325
,,24471.0,,738
,,22413.0,,439
,,48505.0,,448
,,9486.0,52352.0,135
,,52361.0,,224
55176.0,,29476.0,,379
,,40262.0,59007.0,57
,,34036.0,63392.0,232
18531.0,35070.0,,40167.0,218
20069.0,,1278.0,39678.0,139
56735.0,51529.0,17487.0,54302.0,28
,,43061.0,10130.0,169
,,33315.0,,462
1967.0,44685.0,,,354
,,30649.0,,557
21911.0,,66095.0,3867.0,374
,,5100.0,,634
,,41560.0,,520
60785.0,8636.0,25034.0,15080.0,8
,,28043.0,,358
,,22531.0,,213
,,29106.0,,190
,5501.0,21430.0,33880.0,26
32693.0,27567.0,48477.0,63720.0,253
,,66564.0,,797
,,52762.0,,929
54136.0,17193.0,42517.0,8981.0,137
,,2823.0,14844.0,204
44543.0,49607.0,39550.0,6944.0,31
27511.0,13770.0,38266.0,37693.0,79
12056.0,5404.0,52789.0,43232.0,10
15662.0,,52384.0,15040.0,285
,,23932.0,35057.0,194
,,23567.0,,279
16262.0,36071.0,20434.0,21605.0,73
,,32280.0,34711.0,222
61997.0,,415.0,13565.0,20
35706.0,,35836.0,,678
,,41449.0,2997.0,39
,,53204.0,,181
,,62397.0,9644.0,198
,,10179.0,,462
,,46102.0,29508.0,217
3394.0,,38777.0,,514
,,4072.0,,764
,,41605.0,,75
,,65047.0,19743.0,292
,,,53730.0,908
35124.0,,24303.0,,480
44567.0,,44231.0,35966.0,175
43884.0,,15026.0,47983.0,283
,,18768.0,3389.0,591
,,16839.0,,401
,,40919.0,,481
12466.0,12146.0,22186.0,31418.0,53
,,2834.0,,381
43128.0,,1247.0,328.0,256
,40871.0,8468.0,51321.0,64
35154.0,58191.0,5725.0,37038.0,48
,,22096.0,,295
,,25665.0,37399.0,132
66628.0,23939.0,32566.0,23280.0,154
60864.0,50646.0,66734.0,47065.0,24
23022.0,40993.0,,30048.0,85
,,43494.0,,794
,,12347.0,,492
39940.0,,35521.0,,589
815.0,11227.0,38691.0,3557.0,117
,,14817.0,,681
23974.0,24415.0,18233.0,28039.0,50
,,56864.0,,109
26276.0,61711.0,39646.0,21434.0,62
58561.0,33309.0,,40708.0,352
,,42793.0,14866.0,248
,,58384.0,,556
23950.0,42561.0,46878.0,6206.0,137
,67252.0,34767.0,62693.0,81
,,17229.0,,601
56531.0,,61682.0,42948.0,265
,,65653.0,5487.0,202
,,,57547.0,551
33673.0,16397.0,31956.0,11793.0,42
,29197.0,63435.0,48824.0,12
63743.0,,47505.0,,161
,,34496.0,,657
,60515.0,32589.0,,287
,,13338.0,,740
48081.0,29945.0,,36205.0,230
30969.0,,30715.0,26022.0,30
56466.0,11256.0,45435.0,19563.0,127
,,39184.0,55440.0,650
,,4897.0,23395.0,404
13096.0,34303.0,4292.0,26722.0,33
,,67714.0,,549
,,54939.0,53630.0,438
,,4505.0,,463
31654.0,45042.0,34808.0,25161.0,67
,,26895.0,27836.0,482
29665.0,45613.0,5074.0,36738.0,24
,,67270.0,,646
,,37116.0,,852
4986.0,,24511.0,,206
24481.0,21571.0,58144.0,50788.0,82
66649.0,36952.0,,27437.0,192
,,32288.0,2425.0,472
5698.0,11256.0,58927.0,36121.0,127
,,52780.0,64226.0,89
22311.0,30250.0,26980.0,19394.0,38
50749.0,44462.0,20434.0,13499.0,73
,,368.0,52528.0,391
1233.0,18790.0,59527.0,447.0,3
,,40757.0,,633
63818.0,,30072.0,,348
27683.0,,51452.0,,564
20498.0,15034.0,40478.0,62881.0,79
60436.0,31702.0,14488.0,22269.0,14
,,12989.0,,605
,,17072.0,,586
,,29766.0,,498
24330.0,18813.0,46631.0,31457.0,34
,3589.0,20289.0,41737.0,269
61997.0,,67348.0,39600.0,20
,,9729.0,38047.0,303
,60292.0,65404.0,55058.0,96
,,32712.0,,587
,,16404.0,,838
,,33277.0,,808
,,7543.0,,761
,,38231.0,,280
18295.0,54615.0,62482.0,40953.0,43
,,43806.0,49702.0,158
,,30608.0,,827
,,5764.0,,195
,,51782.0,23810.0,251
,,8873.0,,440
,,40623.0,,694
,,59472.0,2186.0,454
49785.0,66067.0,26376.0,28306.0,48
53185.0,66871.0,25477.0,6417.0,10
,,53505.0,29124.0,445
,,48728.0,49534.0,507
,,14046.0,,764
2196.0,,22754.0,,692
,,59602.0,20327.0,382
50096.0,,28639.0,15335.0,412
,24888.0,,65447.0,296
39636.0,57092.0,6171.0,31429.0,4
,,54498.0,43455.0,254
,,49317.0,17337.0,39
,,46228.0,,110
,,38443.0,41786.0,29
29199.0,44695.0,41585.0,48202.0,41
6427.0,38939.0,,60975.0,134
,,33279.0,48846.0,335
,,30247.0,13330.0,89
8491.0,,59414.0,2000.0,68
15527.0,37641.0,13552.0,56874.0,24
6606.0,,59471.0,49021.0,94
,,9062.0,,409
,,11899.0,,784
,,66689.0,56810.0,204
,,54628.0,,488
66104.0,,33117.0,,164
46762.0,44462.0,6051.0,851.0,73
,,49496.0,,559
,,20685.0,,455
10072.0,,12455.0,5983.0,180
,,15017.0,,212
31930.0,37112.0,33245.0,56661.0,14
,,38118.0,40100.0,267
,,66287.0,,552
,,37155.0,,931
,,56183.0,,733
,,41228.0,21228.0,136
47729.0,,5186.0,55493.0,37
,,65868.0,,351
27279.0,36944.0,4310.0,42185.0,28
,,36651.0,67417.0,29
,,64805.0,,619
,,56473.0,63914.0,104
,,631.0,30717.0,384
8562.0,11503.0,27893.0,23596.0,6
40163.0,344.0,46170.0,17447.0,34
,,38392.0,35845.0,433
,,50309.0,,457
57072.0,,55947.0,,816
,,18595.0,,575
,,9268.0,21380.0,191
,,,12880.0,471
,,646.0,,125
,,50252.0,60726.0,29
,,14314.0,,113
,,34694.0,,295
,,37133.0,,444
,,12625.0,,898
,,16456.0,,266
,,55178.0,,704
,,10452.0,,946
,,27355.0,,301
,,60120.0,,527
,,38254.0,,448
34395.0,,21139.0,12240.0,115
,,27714.0,,540
,,15821.0,,457
,,7879.0,63431.0,245
,,,1915.0,908
12220.0,50142.0,,13381.0,27
,,18747.0,47651.0,172
