Image,Label
43396,362
8679,366
18609,261
30506,889
61615,239
53997,886
19059,79
15525,693
57829,158
52818,17
946,232
36001,613
9592,789
61625,214
34773,233
65419,383
66758,132
12535,149
62810,462
59091,20
30343,955
889,297
41989,441
45462,746
38794,774
47622,167
25472,168
28813,176
22891,587
54621,302
56345,469
50491,695
16419,492
11492,333
38852,14
23863,72
43536,538
37107,252
48961,21
64603,563
55852,171
11068,6
10830,254
36463,245
60311,242
30846,456
23819,650
58517,66
35146,178
41135,514
62528,788
42570,505
13366,317
5228,862
49014,784
22524,743
67568,418
50517,472
22302,647
31707,63
8867,19
3409,10
22896,103
52926,536
15291,774
54707,433
21034,19
38491,666
17766,903
21644,524
2928,320
7508,0
57182,383
2844,452
44296,864
44991,139
13599,803
23603,202
36454,386
64092,163
9717,104
7429,263
63798,267
17073,650
54819,141
7464,110
49576,17
35974,279
33228,496
64057,605
5249,144
34271,321
6829,210
67369,819
53727,50
1153,20
14609,76
51424,308
44037,152
12524,161
10429,843
45162,263
16843,450
46906,232
13806,419
66061,37
41395,308
777,323
6026,242
18997,695
62083,568
35151,658
63331,749
64892,141
13030,170
61171,664
45205,291
47878,121
30010,868
59386,618
63773,127
62112,261
27716,514
41823,54
26650,267
9213,778
45255,167
4313,37
3538,540
59825,77
13680,469
8210,231
37908,563
4644,171
1908,601
21634,277
17984,540
35964,99
30669,503
14225,527
4043,764
8907,162
7818,136
9932,208
65299,61
5007,515
66072,428
62830,736
45939,546
24432,13
59043,670
10452,946
42727,695
62265,231
57500,164
10878,278
29500,81
35211,82
8037,183
32859,357
52083,240
837,173
18570,59
29322,416
38306,570
40997,21
29645,156
65970,583
2700,28
40348,321
10411,90
65567,251
33771,110
9674,782
51329,694
37104,307
35002,10
42017,233
35701,269
6182,94
48804,57
64802,350
3580,925
18532,36
39178,178
39536,36
53409,851
26518,104
52330,12
22011,533
64827,845
12625,898
49196,304
44519,79
19545,260
35627,116
3823,541
14540,125
47661,149
11708,206
13916,393
10179,462
50462,79
3211,848
61850,663
40842,308
29535,439
26488,212
44389,933
17497,222
61705,109
24081,783
5120,106
25741,255
16780,180
25704,179
46695,923
66569,281
19846,259
52130,711
35945,324
19663,464
66452,938
67684,385
64016,141
5972,800
1669,107
27922,934
47520,538
64140,100
53818,221
65608,654
20688,592
56678,280
41425,807
43798,197
2010,190
66695,386
63440,212
18442,491
15637,381
37427,53
34227,291
21013,553
32389,103
30727,490
54640,84
35012,314
28793,349
52486,700
47543,143
42737,1
46166,697
63661,610
11345,518
19732,129
64031,348
17293,732
6185,65
1187,460
46356,902
56217,181
848,497
52215,331
31552,244
3474,172
9014,198
896,285
34429,821
62513,240
22820,332
51319,8
63334,44
37053,772
57241,2
29064,388
1616,465
3288,20
25266,54
16658,281
54757,923
20166,88
49660,236
45452,15
40757,633
65793,75
6897,247
40533,337
50269,600
40647,637
48089,534
5070,301
43115,576
43629,381
11545,427
18497,749
1568,221
24977,61
65886,390
51494,29
66984,838
34449,949
29288,3
6804,748
36931,583
5344,20
61601,788
48010,728
33165,369
44410,332
33683,174
51942,297
29905,220
7592,30
3554,83
20439,700
33459,179
61546,320
33117,164
28199,89
55737,303
45317,436
1897,525
14786,43
6701,20
37962,755
30992,71
16826,811
16633,40
39374,789
9000,20
6994,25
55531,801
34489,118
10350,646
23437,149
67799,546
38469,421
58390,72
55052,96
56057,498
59093,518
34783,193
37414,29
25114,37
10702,157
60199,253
46068,866
48600,168
1432,209
8574,182
67621,37
40470,759
1710,66
50247,369
3791,57
6792,118
55287,357
15336,235
56889,132
12819,113
18516,307
64813,772
67607,409
40937,4
51824,123
36847,714
53007,26
38323,242
11964,513
26665,157
37721,366
61289,19
58514,116
16156,420
45623,175
17647,515
23318,118
35322,225
38717,298
16982,448
51368,688
58818,3
23646,596
10211,481
1364,272
35168,238
29895,534
8323,627
34200,676
60010,78
5788,234
14235,663
58299,8
67055,176
13265,685
23243,169
35481,211
60362,374
49502,147
54575,248
16426,118
40003,642
43774,209
13855,829
8049,239
45073,303
40784,741
2940,210
41463,139
35412,172
46791,304
16518,168
65735,235
40086,178
59409,12
21638,444
61921,321
36912,515
14447,891
35105,452
54489,857
7897,295
62995,723
41646,829
43375,204
54526,295
31471,245
58006,753
3920,3
60427,204
66124,81
40897,369
39344,224
20,345
29540,459
48987,106
39048,258
812,15
44035,38
17125,318
2815,857
51096,388
18208,239
8748,45
25803,1
48611,418
43349,559
31985,13
26259,685
65176,489
36399,90
33908,802
10817,250
39531,945
45786,809
53682,800
11201,42
14811,3
10123,937
26542,265
12552,37
35838,40
40525,98
8404,557
22095,206
61340,115
4363,585
868,213
8890,290
60808,264
16921,223
8871,656
9039,205
34980,682
59843,26
35921,89
64090,39
49495,2
23225,757
8711,13
32194,72
28905,21
9709,104
36616,88
12387,124
38483,645
19448,391
8652,51
36608,488
65460,533
53834,278
36250,494
9859,103
1288,36
9163,857
50740,39
17323,275
5438,734
28147,698
35247,589
37627,733
40418,578
2717,430
23744,274
67502,516
35628,443
56482,124
38955,232
2173,37
7920,788
15848,61
51372,146
17594,193
16151,278
66110,335
2621,209
31888,525
22032,882
67678,508
37578,203
6815,894
58532,171
48457,17
58039,662
28965,659
22847,151
8610,785
17717,73
19223,574
51903,72
47462,156
37166,855
41626,911
21379,180
44166,96
50848,88
13022,603
44743,3
57468,375
65600,161
21321,87
21848,261
44445,433
39127,279
12157,37
46045,294
1307,13
209,949
60125,661
29898,76
61602,136
48498,20
34919,501
51144,201
9939,76
12223,167
57373,31
2377,534
36721,481
14802,8
3892,810
37364,363
55622,816
64046,456
11564,414
9340,554
57267,566
33333,278
37398,166
8739,469
65290,201
62918,543
4653,327
28620,257
52384,285
4388,177
34129,683
18204,297
9417,46
39606,431
30363,743
41699,388
44942,579
39995,634
21258,277
49330,44
48411,871
24818,340
19331,258
53571,601
1110,383
46867,302
59733,387
34850,144
51426,434
35178,210
52935,183
42308,90
36697,366
15356,677
45983,28
58258,72
58502,544
62147,401
39520,33
57294,649
11902,510
17018,106
38223,802
37736,183
58760,655
26810,366
39768,517
19920,719
21877,862
6149,215
33769,327
17025,517
11791,825
50804,784
56805,834
9650,129
15442,71
61649,135
63213,838
22644,492
62578,364
47765,754
36179,533
24617,96
33005,713
12276,35
65453,20
14669,655
58540,101
65466,168
31409,348
18426,377
59308,641
59067,453
1003,151
11734,140
58038,742
33919,83
58023,484
57265,251
57248,90
41838,210
12848,206
41992,678
44978,749
16090,440
50668,460
47336,476
22734,31
11252,779
7368,173
20303,707
65161,931
33030,552
11089,491
58956,327
18839,54
48260,23
35699,185
25297,923
13686,605
57658,63
12124,108
57145,435
646,125
12594,729
10214,98
16264,614
12904,324
53296,19
3805,251
54202,364
3577,271
47403,323
34086,191
46271,39
57909,29
44469,45
14981,108
22176,780
12661,181
47590,66
43518,196
53990,567
49130,258
67570,21
57220,21
4501,810
41668,172
62675,495
14462,90
8098,753
66532,604
27708,300
5138,382
66861,714
6532,52
55955,280
57340,87
33269,412
32916,141
39824,293
67027,362
8730,12
11970,250
41788,257
10467,0
61620,565
33679,241
8805,925
47418,444
43292,40
42566,204
801,825
28154,193
23188,387
2246,657
20377,92
35531,304
54410,32
56861,507
43569,300
58962,758
32204,97
24139,822
57607,179
58166,448
12206,707
7064,232
61019,681
5792,635
52471,526
26254,3
61919,261
66027,113
48103,559
36402,332
19019,418
7028,249
24900,111
4766,103
38183,543
59511,368
20957,125
60352,290
54578,435
5707,654
23677,112
57499,1
32107,210
59991,44
47774,555
20113,83
66689,204
60952,529
48940,211
25675,236
33289,559
60324,603
64285,923
64819,68
36013,316
46000,87
27378,97
52673,44
46118,2
44753,682
63837,645
23912,469
27050,704
33562,24
33653,200
47705,277
65750,492
56080,301
38781,115
25845,318
44878,308
57752,364
32514,518
31864,424
38904,269
41420,397
24712,172
16145,384
9683,94
15881,180
15807,151
65641,78
3932,424
2207,169
46913,932
5933,77
36437,638
33183,405
33836,301
66734,24
67753,402
11709,332
64270,558
4247,114
24034,151
45888,698
38859,279
60001,630
47219,712
3370,74
18706,257
53178,20
65899,195
61703,198
27518,500
26249,0
25233,254
33477,807
1949,778
20163,605
64614,42
474,629
48096,66
35655,544
49404,291
56420,288
30244,604
47126,47
48201,879
31580,103
9779,417
29800,153
20421,290
14531,738
31430,98
67120,72
1607,177
40145,150
55735,102
58759,846
25172,835
7687,0
30015,39
45287,94
39448,221
18708,123
3374,225
5560,239
40491,586
64540,151
10634,675
67013,181
19033,36
16123,205
20240,89
41124,829
40224,59
13704,392
17185,157
62037,112
50438,20
5744,366
40111,266
2330,54
15592,602
62858,262
16107,16
20238,838
47595,175
50834,238
53359,38
15584,110
16324,248
49523,547
52976,38
63193,506
31123,252
48542,99
62247,116
67263,353
57594,353
20022,639
4133,112
15095,497
5589,37
16700,262
2763,243
15818,393
4074,695
63625,366
56362,633
20333,515
18392,486
53065,349
4953,33
29739,34
56512,63
48785,72
1446,173
10269,102
45759,264
62334,486
53717,102
66381,601
6036,609
18175,339
21396,793
16892,158
36390,102
8318,29
14941,401
3780,83
24515,904
47430,1
25492,169
67251,595
63008,791
29191,174
36097,275
24309,780
6618,801
59653,669
42014,665
52785,467
49580,42
57779,666
20127,866
9466,129
18646,75
52957,110
19216,75
46444,61
56256,489
61084,574
25788,385
6263,223
20647,93
20282,833
5396,727
1943,121
25010,209
14365,98
17389,279
23337,685
33150,872
15379,337
8556,575
24071,110
21052,204
38744,594
58159,100
61061,398
44987,284
37958,262
19023,780
61,270
37194,524
3165,557
43605,469
58906,751
57645,406
38073,723
67501,747
13943,294
3829,104
28571,424
28282,369
49478,889
56509,401
21020,511
60233,116
3387,202
40097,125
21472,256
37081,187
26676,143
9869,89
7520,768
49782,1
20767,281
14628,48
27237,191
48090,10
21465,593
34275,8
14505,927
41251,15
66814,455
40343,112
60338,618
53915,621
66133,26
5491,395
57872,294
28486,282
52780,89
47023,43
30103,103
26948,291
59227,152
13920,487
9830,790
18747,172
19428,59
60408,146
47547,37
57264,65
6341,883
32500,113
10028,630
59021,223
44440,776
18191,893
62400,261
12062,53
27682,100
50526,206
10198,373
6639,240
36207,31
10994,629
62062,400
27071,384
8567,515
33139,151
24550,245
40613,513
47389,402
44820,104
31465,58
48400,633
65617,265
30872,409
37424,367
62240,476
36522,45
66259,616
26996,100
5453,143
23757,712
1758,452
38256,0
58337,791
53197,419
41620,278
33088,92
37949,638
4525,510
26967,107
17617,232
24760,508
13134,318
11464,310
27591,369
39638,385
23996,869
6408,203
24475,621
25445,679
14653,12
24718,173
42501,953
3627,272
39362,393
48871,531
17095,155
49953,231
51031,351
7009,384
43060,179
47537,238
64981,198
65455,785
61313,406
54391,202
59484,132
8014,556
19872,81
24048,631
19153,269
1733,566
6661,171
25069,114
55329,266
38911,75
4125,641
14316,2
60487,331
12329,770
4834,498
44706,102
2140,147
33042,220
10485,601
30181,255
2612,272
18176,911
42380,93
44375,258
63528,818
39419,88
14967,317
8123,399
3637,210
60631,190
64073,110
19536,41
61792,277
45081,115
6505,284
21587,922
44775,67
51894,372
52128,263
48012,275
38873,520
61642,778
2162,310
52196,500
61661,898
31998,136
61392,600
38173,482
51491,731
29339,116
66054,336
51276,478
50871,110
64859,37
67320,221
67363,279
54351,571
55577,242
26937,575
12987,172
3470,210
66575,811
19093,232
11887,180
58671,745
56677,284
9065,282
54681,200
18731,444
57720,438
45465,234
34130,144
7056,211
11941,404
59265,597
27856,260
21129,662
35572,111
43078,357
17184,234
22387,127
50346,181
63443,912
56786,748
11682,147
67446,932
42286,934
62320,249
43054,110
31800,215
25043,144
19511,773
55406,89
3170,206
64703,435
16533,113
61028,20
4054,548
38359,497
14982,41
64168,553
56459,750
67726,33
20167,279
28508,84
65736,501
50981,396
4862,94
62267,787
33402,201
36301,231
42075,104
25904,32
51672,104
47809,362
45043,221
66679,238
27950,2
24192,115
39589,171
8402,485
61773,759
23166,525
41107,126
25395,214
18340,711
46856,612
24327,21
62628,40
59909,654
22768,170
52222,476
61125,156
63723,353
47420,386
46414,249
43744,212
58306,209
35397,122
39839,662
60517,305
16812,375
58586,576
53709,533
30088,74
57938,3
9983,136
60884,172
18785,384
66548,594
29243,82
39835,164
55876,253
10889,542
3444,482
51461,118
62107,19
45180,36
22205,336
51542,604
6888,13
7442,297
3262,843
55385,409
63659,197
25021,220
5989,197
5654,538
47108,21
55769,633
13494,303
22470,530
21002,52
22369,123
53248,13
55848,225
25116,618
43277,194
12327,46
45259,476
43138,93
66542,367
789,433
718,578
19807,253
57969,162
5954,76
40704,235
59799,113
22237,140
56039,219
53587,281
36775,29
14390,623
41978,16
29126,826
20155,795
53675,123
24029,394
24885,65
25775,747
53953,217
43682,462
6510,125
18657,115
14218,3
60316,331
23053,314
13162,311
6613,533
63983,118
4026,755
44098,32
2449,54
65,15
6061,95
36134,448
60380,262
31456,843
40445,612
44327,8
4811,339
59730,248
26350,358
38552,79
24970,474
5010,36
28865,239
65454,512
29277,392
19599,12
18099,661
57681,225
45909,274
29978,264
65068,37
36232,610
40769,161
38926,312
66708,214
54068,841
46219,39
7507,303
27288,98
39445,66
48409,1
56706,98
50576,610
9994,824
43230,124
57804,362
11185,710
44068,508
2802,42
38303,374
7144,149
11012,16
22215,72
34478,248
33156,209
11260,540
63702,168
1829,53
25706,703
55244,110
15104,57
59303,203
38961,40
44086,369
40725,274
8814,457
35783,231
29720,188
10736,89
61422,500
50034,199
31055,622
33877,132
28996,392
57721,297
17866,720
36270,211
52265,76
15750,102
47184,590
43395,226
874,613
17540,418
21837,113
66739,89
61973,65
66170,125
32229,426
20646,443
60037,939
40919,481
21801,946
21740,387
23531,20
45710,651
56402,515
21752,491
16323,263
36410,444
15277,356
29912,306
24585,786
46187,307
17701,162
54695,195
32858,46
63078,685
42071,57
65075,88
26831,149
2155,87
66837,856
8283,383
28728,857
11956,234
11882,96
65112,773
43691,818
42859,374
36090,658
56045,543
776,415
62860,183
23219,272
13309,312
37918,718
29692,157
63069,215
24495,375
62321,467
60833,115
7523,472
36994,666
14891,807
42935,331
55430,909
30357,673
26895,482
57407,143
20838,790
11978,231
52643,813
60147,109
8945,461
10922,202
31737,132
22531,213
855,386
62292,105
48353,194
429,305
66980,386
46491,102
19703,9
44945,77
64487,54
11244,311
43973,648
52503,397
47307,11
23426,92
43894,320
7479,7
25496,757
942,13
2329,3
55636,351
27081,193
29223,601
27100,66
23978,51
38550,2
44154,580
48477,253
54195,918
34320,257
33155,268
41044,36
55980,332
16497,273
42055,231
23281,42
34934,42
60541,645
55111,149
18042,492
28213,184
13595,636
62151,86
36017,81
34717,877
63756,96
1338,167
43956,380
66515,129
63178,149
64128,15
22018,695
27540,412
57111,656
51110,831
25079,102
66079,661
57844,759
30777,662
15346,367
32755,705
63260,215
19969,630
38858,764
14735,494
17374,101
63621,89
33060,495
63150,297
8453,125
8822,623
5247,733
60372,20
10531,459
34915,383
45789,786
13999,594
8852,312
53506,399
34407,211
27574,153
38415,735
44145,67
57978,411
58151,152
17775,20
6906,498
52483,101
3716,322
52892,423
15143,15
24476,438
67516,173
10236,45
42152,640
38760,168
17166,441
48797,783
10903,768
59891,708
19553,549
21134,874
27889,39
31346,550
38240,799
41866,618
21715,358
61489,19
58371,251
2050,234
14023,247
37763,743
61210,639
26959,416
56056,565
26299,45
12680,433
13062,146
4959,364
20678,79
66480,21
34012,518
62433,33
26138,151
18763,68
58536,186
56769,140
62984,11
13756,941
22911,539
2206,478
28873,2
981,41
42217,944
22167,868
14682,438
38938,705
58628,31
46164,12
28715,23
31101,666
12268,46
51507,23
43963,301
26030,513
19500,324
22236,42
63574,525
37758,100
58695,571
15099,120
10860,239
6958,719
11685,163
46098,681
62536,347
14579,487
57041,285
31909,786
53480,39
53973,732
63892,84
30638,339
59782,204
66889,184
66244,732
28695,281
34750,84
37931,57
29936,535
48756,36
62908,72
60414,172
29673,514
64400,540
44085,51
33783,784
14356,319
61391,20
3810,476
27213,462
7206,749
58801,152
23101,595
62188,242
17630,226
1798,411
15868,9
211,628
38152,932
36236,382
56741,76
21887,23
27317,278
54652,621
4432,92
23275,155
2704,561
20177,351
1660,307
65878,904
9609,113
56553,489
49425,0
30384,288
19346,362
51820,185
66056,571
26157,252
20895,593
43977,4
29169,211
53463,47
60577,345
52946,489
57080,453
52650,642
16207,292
15543,67
60654,367
67394,733
26521,287
53816,798
33206,278
23174,562
3414,566
60453,263
39432,738
26087,12
6716,37
35083,619
54339,202
60597,273
24067,283
5873,285
44541,274
36982,590
63120,20
60129,112
34245,89
45520,32
24879,255
10706,42
14516,302
34561,89
64444,647
16267,330
37553,449
51386,132
32348,366
27332,757
47263,7
30828,125
2781,350
35612,488
5462,852
52383,677
63401,13
61787,288
39573,855
17058,13
56122,183
54005,141
3848,143
51047,225
39676,733
33733,745
11607,76
2706,270
38972,583
6312,287
43238,761
11566,503
12262,305
8437,243
29062,514
60062,446
24459,393
21090,120
10966,116
2349,127
28417,327
415,20
37831,814
48672,255
15950,188
431,37
4561,269
14203,10
40711,231
6161,677
55846,554
5551,78
23109,249
46331,33
63267,182
44442,163
3348,375
14795,28
21836,379
29285,357
21948,181
14484,171
6975,275
23519,81
12296,81
19925,68
17738,167
58264,167
23605,801
32824,439
26467,280
33213,261
22486,142
48121,422
47037,71
58109,307
67336,868
49430,1
67792,15
64697,132
3157,571
47377,435
47150,741
25852,590
46194,250
64605,381
4301,127
2783,63
28624,712
35846,940
42644,36
5187,517
58356,661
60547,600
54824,834
28660,621
40992,248
1633,404
25929,62
44179,498
15489,234
62821,222
64332,402
20067,30
16729,584
35021,202
44486,272
48794,36
60066,144
51265,205
67731,226
28166,202
18886,118
45832,676
32537,36
25840,373
38743,811
5525,400
24738,414
22073,812
42877,516
23430,143
7660,109
62975,895
20242,53
16909,105
9526,219
16159,26
8168,602
34510,939
21936,598
63264,11
64921,217
2385,520
67096,302
4999,40
21223,356
48013,590
13659,677
2492,593
35028,836
47822,587
39893,167
26076,178
66754,948
7948,744
66220,884
59828,175
37518,359
19169,19
62593,450
28168,3
60570,623
65511,546
55168,14
10335,811
18024,780
16109,20
7542,57
47599,249
49747,155
54801,595
63365,194
37286,47
23687,93
36553,177
7282,48
22876,211
9074,716
64561,279
45232,772
33164,730
67532,563
57090,295
15969,864
56118,605
56193,637
22010,494
52555,526
37163,830
57191,494
57309,78
690,60
56830,33
12286,486
62813,385
19604,718
4740,282
10678,198
3039,238
25645,185
55057,39
63249,755
47891,509
12586,19
13882,264
62211,417
41049,213
49806,460
40363,290
39473,359
7879,245
5695,310
60832,26
31362,93
52183,339
80,803
18905,57
